zone,citi_id
12,2917698
12,3209420
12,2871831
12,2659147
12,2930383
12,2895886
12,2819974
12,3016192
12,2983761
12,2824776
12,3019817
12,2660719
12,2986734
12,2945740
12,2660204
12,2660701
12,2842861
12,2953276
12,2918707
12,2932063
12,2828228
12,2847049
12,3209257
12,2840526
12,2854325
12,7117230
12,2820190
12,2918316
12,2891590
12,2872149
12,2933821
12,2906205
12,2846584
12,2872775
12,6559224
12,2946599
12,2659060
12,2847639
12,2874028
12,2659798
12,2823504
12,2874486
12,2928659
12,2836413
12,2890795
12,2871680
12,2908913
12,2659645
12,2816010
12,2925177
12,2804810
12,2930523
12,2881885
12,2913713
12,2834129
12,2938190
12,2835596
12,2837074
12,2902235
12,2813262
12,2832841
12,2857798
12,2821975
12,2953363
12,2890328
12,2859302
12,2833704
12,2835597
12,2658490
12,2814883
12,2829130
12,2857013
12,2847442
12,2950492
12,2913425
12,2660927
12,2857653
12,2660607
12,2821980
12,2905693
12,2921355
12,2942614
12,2660716
12,2934505
12,2867467
12,2879981
12,2841488
12,2950099
12,2660200
12,2828913
12,2880121
12,2659999
12,2930626
12,2918911
12,2861881
12,2944455
12,2903889
12,2860477
12,2841643
12,2958744
12,2822083
12,2908974
12,2857172
12,2936503
12,2903256
12,2838208
12,2837096
12,2836451
12,2923521
12,2878702
12,2806946
12,2913428
12,3206151
12,2829333
12,2858484
12,2814791
12,6697288
12,2821216
12,2898876
12,2812516
12,2660135
12,2658237
12,2924738
12,2657948
12,2931569
12,2659394
12,2657891
12,2816762
12,3205666
12,3205691
12,2841619
12,3206152
12,2879944
12,2839195
12,2876461
12,2946445
12,2823497
12,2819248
12,2805419
12,2836203
12,2924894
12,2910575
12,2958937
12,2885888
12,2901406
12,2869808
12,2825429
12,2875815
12,2945051
12,2817220
12,2660418
12,2657992
12,2898028
12,2833893
12,2659478
12,3207537
12,2827613
12,2850536
12,3020614
12,2881477
12,3013249
12,2874621
12,2823137
12,3012640
12,2853574
12,2987431
12,2971536
12,2890854
12,2952934
12,3038715
12,3020116
12,2812568
12,2851459
12,2846158
12,2990420
12,3013206
12,3016424
12,2989792
12,3033219
12,3014167
12,2984136
12,2815032
12,2878948
12,2967293
12,2998224
12,2994307
12,3020489
12,2989805
12,3007970
12,2867626
12,2970128
12,2989093
12,3029771
12,2991199
12,3012834
12,2906634
12,2975424
12,2974087
12,2973783
12,2975446
12,2856057
12,2894003
12,3016158
12,3032551
12,2984135
12,3013226
12,2821099
12,2939370
12,2967404
12,3013225
12,3014078
12,2967386
12,3014667
12,2891951
12,3005422
12,3011976
12,3011458
12,2909129
12,3032544
12,2989802
12,3016730
12,2973990
12,2808493
12,2930071
12,2903026
12,2989816
12,3013387
12,2930820
12,2967325
12,3020736
12,2974086
12,2955951
12,2812954
12,2953549
12,2848251
12,2878140
12,2887718
12,2958696
12,2828141
12,2835185
12,2909544
12,2804895
12,2881771
12,2959686
12,2860080
12,3272462
12,2841380
12,2975199
12,2855984
12,2881646
12,2898004
12,2893022
12,2933410
12,2874282
12,2841375
12,2880150
12,2856086
12,2933367
12,2864054
12,2896727
12,2895913
12,2941976
12,2890278
12,2953522
12,2831853
12,2928760
12,2815739
12,2857803
12,2941928
12,2893244
12,2938465
12,2827758
12,2847669
12,2850257
12,2950731
12,3272957
12,2863213
12,2954775
12,2856162
12,2912577
12,2872583
12,2909204
12,2804951
12,2806081
12,2953504
12,2866074
12,2949014
12,2882375
12,2909313
12,2930965
12,3272457
12,2948570
12,2934462
12,2894855
12,2874978
12,2847595
12,2951206
12,3272464
12,2868807
12,2949426
12,2948261
12,2843146
12,2872686
12,2923503
12,3272463
12,6558039
12,3272455
12,2883005
12,2899058
12,2834611
12,2920997
12,2923362
12,2874048
12,2877082
12,2910881
12,2910121
12,2879230
12,2812092
12,2925924
12,2867310
12,2921034
12,2839335
12,2953197
12,2876462
12,2892794
12,2934737
12,2877647
12,2933101
12,2928615
12,3272461
12,2864869
12,2830582
12,2875376
12,2953440
12,2814795
12,2855992
12,2853907
12,2873891
12,2860400
12,3272459
12,2956891
12,2957021
12,3207806
12,2832013
12,2818184
12,2807859
12,2832014
12,2893572
12,2951111
12,2841477
12,2930528
12,2946366
12,2886946
12,2879895
12,2806523
12,2811652
12,2825715
12,2817909
12,2881889
12,2847588
12,2866858
12,2818229
12,3207904
12,2872173
12,2900825
12,2945136
12,2847658
12,2904667
12,2863214
12,2953507
12,2931385
12,2841611
12,2815139
12,2865123
12,2858562
12,3225108
12,2856042
12,2953702
12,2938065
12,2832332
12,2807549
12,2867037
12,2808219
12,2843396
12,2843591
12,2871225
12,2815186
12,2846229
12,2910488
12,2869746
12,2872428
12,2807852
12,2953399
12,2866990
12,2812584
12,2953416
12,2948825
12,2912863
12,2880978
12,2944181
12,2867511
12,2843395
12,2921314
12,2866512
12,2892192
12,2921707
12,2806353
12,2858239
12,2897557
12,2830080
12,2957742
12,3207534
12,2946733
12,2922309
12,2937018
12,2890478
12,2922305
12,2930628
12,2926135
12,2940309
12,2877648
12,3209911
12,2919232
12,2955542
12,2891480
12,2953348
12,2912168
12,2931522
12,2863240
12,2957040
12,2905226
12,2891205
12,2835512
12,2838918
12,2846066
12,2956710
12,2930646
12,2815605
12,2806105
12,3272454
12,2859199
12,3208134
12,2823799
12,2928793
12,2942087
12,2843042
12,2914101
12,2905527
12,2947355
12,2859481
12,2922245
12,2907790
12,2817217
12,2858416
12,2863014
12,2925053
12,2887987
12,2869751
12,2820150
12,2803882
12,3272935
12,2936822
12,2810110
12,2809346
12,2812626
12,2909968
12,2869931
12,2940381
12,2896736
12,2874225
12,2922304
12,2881767
12,2875868
12,2812469
12,2905299
12,2863046
12,2951327
12,2947133
12,2856278
12,3208130
12,2867229
12,2958126
12,2920329
12,2913598
12,2862485
12,2937349
12,2903175
12,2925550
12,2947465
12,2806142
12,2857167
12,2812497
12,2948290
12,2920377
12,2929817
12,2920085
12,2821416
12,2926120
12,2842884
12,2891832
12,2902533
12,2849913
12,2837706
12,2917868
12,2949367
12,2940938
12,2909240
12,2885760
12,2881695
12,2826671
12,2949240
12,3208118
12,2915128
12,2883920
12,2915613
12,2920994
12,3272941
12,2848215
12,2809517
12,2899024
12,2840555
12,2873574
12,2913761
12,2861677
12,2834265
12,2891014
12,2875457
12,2815137
12,2851767
12,2850098
12,2867252
12,2915294
12,2950294
12,2872237
12,2957567
12,2957886
12,2937280
12,2911242
12,2895669
12,3207685
12,2905587
12,2807440
12,2869196
12,2906595
12,2810919
12,2934886
12,2924206
12,2833138
12,2865592
12,2871983
12,3207752
12,2912921
12,2839581
12,2857306
12,2811278
12,2924915
12,2953003
12,2809778
12,2863441
12,2853209
12,2949669
12,2890586
12,2954932
12,2820084
12,2811685
12,2945647
12,2868853
12,2906143
12,2953404
12,2926716
12,2939650
12,2884050
12,2810413
12,3207742
12,2824655
12,2864425
12,2832495
12,2878784
12,2848187
12,2955471
12,2941595
12,2904808
12,2808461
12,2866375
12,2890442
12,3208129
12,2928890
12,2871953
12,2871829
12,2934965
12,2944445
12,2911964
12,2929370
12,2876194
12,2871668
12,2936985
12,2833139
12,2838053
12,2917793
12,2925240
12,2906199
12,2831896
12,2878351
12,2814005
12,2932788
12,2870490
12,2945073
12,2953545
12,2882091
12,2949773
12,2842816
12,2948307
12,2955009
12,2944820
12,2833079
12,2875107
12,2930449
12,2861923
12,2924967
12,2840419
12,2880489
12,2898603
12,2917544
12,2955224
12,2867543
12,2950344
12,2899538
12,2842441
12,2810833
12,2948717
12,2893438
12,2820087
12,2849689
12,2896817
12,2935042
12,2881991
12,2946478
12,2823590
12,2871540
12,2911240
12,2833076
12,2823728
12,2871690
12,2856816
12,2928320
12,2878840
12,2810289
12,2959223
12,2875760
12,2810878
12,2909915
12,2845035
12,2811361
12,2814127
12,2877843
12,2912618
12,2945474
12,2930030
12,2814632
12,2920205
12,2846853
12,2951654
12,2953430
12,2921242
12,2856883
12,2841351
12,2881972
12,2831708
12,3207377
12,2951175
12,2951596
12,2857943
12,2817537
12,2904607
12,2948212
12,2953355
12,2953367
12,2936787
12,2910278
12,2856629
12,2815563
12,2882115
12,2946270
12,2847690
12,2881175
12,2946923
12,2955940
12,2953464
12,2876865
12,2872079
12,2929247
12,2911520
12,2913366
12,2878944
12,2865642
12,2828050
12,2810710
12,2846843
12,2830637
12,2845919
12,2824572
12,2831699
12,2878838
12,2946290
12,2870911
12,2881921
12,2900105
12,2905466
12,2905421
12,2856213
12,2928717
12,2926858
12,2875870
12,2810860
12,2937944
12,2923658
12,2950660
12,2809134
12,2952398
12,2948733
12,2875987
12,2955817
12,2871889
12,2924788
12,2924360
12,2880357
12,2861802
12,2956014
12,2928809
12,2870094
12,2810188
12,2949906
12,2945907
12,2851523
12,2958523
12,2953550
12,2933364
12,2804697
12,2953310
12,2922511
12,2947312
12,2922012
12,2939969
12,2900740
12,2809544
12,2936881
12,2940317
12,2817873
12,2930426
12,2953136
12,2857458
12,2939167
12,2814146
12,2850253
12,2828136
12,2876185
12,2916611
12,2817812
12,2817139
12,2937317
12,2935441
12,2909268
12,2855881
12,2919310
12,2808893
12,2930726
12,2898079
12,2945545
12,2928911
12,2807218
12,2894897
12,2836282
12,2832078
12,2841895
12,2839229
12,2927621
12,2808720
12,3336894
12,2862104
12,2810284
12,3208571
12,2616172
12,2876837
12,2622447
12,2619537
12,2615859
12,2611738
12,2617812
12,2619624
12,3137971
12,3132208
12,3149318
12,3131189
12,3161532
12,3147467
12,3143034
12,3155913
12,3163155
12,3149312
12,3142061
12,2396518
12,2399697
12,2309528
12,2309527
12,2306824
12,2234941
12,2306722
12,2594800
12,2229411
12,2233410
12,2225728
12,2221504
12,2225726
12,2338334
12,2225745
12,2234545
12,2224413
12,2229752
12,2338242
12,2228675
12,2338660
12,2327650
12,2342291
12,2318374
12,2328151
12,2334801
12,2331140
12,2332515
12,2319257
12,2346887
12,2325032
12,2332662
12,2325060
12,2332079
12,2324623
12,2319407
12,2346561
12,2335953
12,2332337
12,2332080
12,2346906
12,2346322
12,2347057
12,2345505
12,2335204
12,2324575
12,2334502
12,2318933
12,2341580
12,2322592
12,2324460
12,2344245
12,2441482
12,2348419
12,2340091
12,2437798
12,2440921
12,2439155
12,2473486
12,2471287
12,2468353
12,2468018
12,2470189
12,2473183
12,2473457
12,2472380
12,2470120
12,2465840
12,2464157
12,2464809
12,2464795
12,2473634
12,2468459
12,2473439
12,2473177
12,2473264
12,2467506
12,2473628
12,2469341
12,2464855
12,2468349
12,2469744
12,2465030
12,2473788
12,2464871
12,2470088
12,2472774
12,2467368
12,2464704
12,2523456
12,2525362
12,2524533
12,2524617
12,2522748
12,2523298
12,2524841
12,2524587
12,2524024
12,2523361
12,2522766
12,2522941
12,2522798
12,2523104
12,2523537
12,2524864
12,2523148
12,2522724
12,2522725
12,2522816
12,2524865
12,2525379
12,2523142
12,2525655
12,2523675
12,2523255
12,2523222
12,2523987
12,2524096
12,2524820
12,2522821
12,2523136
12,2524831
12,2525473
12,2524084
12,2523156
12,2523166
12,2524844
12,2523666
12,2523665
12,2523135
12,2523087
12,2524208
12,2525487
12,2525478
12,2523613
12,3177719
12,2525689
12,2523964
12,3167212
12,2525688
12,2523344
12,3166746
12,2524546
12,2524246
12,2522958
12,2523406
12,3167233
12,3166513
12,3169990
12,2523064
12,2523099
12,2522826
12,2523943
12,3171371
12,3181875
12,3174367
12,2524116
12,2523482
12,3181725
12,3183579
12,2523229
12,3176167
12,3166535
12,2523434
12,3166825
12,2523530
12,2522749
12,3181918
12,3181879
12,3171782
12,2524551
12,2524479
12,2524197
12,3166360
12,2524498
12,3171919
12,2524306
12,2523159
12,3167105
12,3182183
12,3165565
12,3171992
12,2592658
12,3176260
12,6535331
12,2523984
12,3176832
12,2523958
12,3174120
12,3172154
12,2524814
12,3171962
12,3171878
12,3181992
12,3172059
12,2523833
12,3165019
12,3167096
12,3175388
12,3166346
12,3171814
12,3166729
12,3171849
12,3179470
12,3165697
12,3170554
12,3172158
12,3178858
12,6534816
12,3172607
12,3171216
12,3165167
12,3171760
12,3171861
12,3165828
12,3171376
12,3031801
12,3182170
12,3174437
12,3167359
12,3181240
12,3181451
12,3172703
12,3183372
12,3165835
12,3171654
12,3182769
12,3175217
12,3172087
12,3174628
12,3038334
12,3038305
12,3038653
12,2975949
12,2985266
12,3014517
12,2975931
12,3023506
12,2985947
12,2985196
12,2970033
12,3016133
12,2969578
12,2988063
12,3029090
12,2998330
12,3016890
12,2997248
12,3031537
12,2976140
12,3032668
12,2976186
12,3034640
12,3183314
12,6534243
12,3179204
12,3164709
12,3178479
12,3182887
12,6535088
12,3176219
12,6534722
12,3181943
12,3182357
12,3170739
12,3166359
12,3169539
12,3181071
12,6534721
12,3165024
12,6534437
12,3167595
12,3169602
12,3178727
12,3163859
12,3224664
12,3168462
12,3178832
12,3175024
12,3180583
12,3224730
12,3181707
12,3166595
12,6534382
12,3173159
12,3166097
12,3179784
12,3171605
12,3167753
12,3179640
12,3169212
12,3173298
12,3172189
12,3183299
12,3164920
12,3171771
12,3169871
12,3164488
12,3168908
12,3164850
12,3181685
12,3176379
12,3180957
12,3173780
12,3169035
12,3172557
12,3173667
12,3165275
12,3178698
12,3175865
12,3179137
12,3169991
12,3172170
12,3174611
12,3170757
12,3179778
12,3168682
12,3176269
12,3182149
12,3181945
12,3166637
12,3176333
12,3164376
12,3165370
12,3165140
12,3166182
12,3174009
12,3179513
12,3174295
12,3180940
12,3169209
12,3182803
12,6535063
12,6534768
12,3167945
12,3173441
12,3183573
12,3167240
12,3178125
12,3164314
12,3176299
12,3179925
12,3170285
12,6535143
12,3166656
12,6534870
12,3181383
12,3168990
12,3164026
12,3177508
12,3166822
12,3164541
12,6535089
12,3178639
12,3175798
12,3172502
12,3182361
12,3179920
12,3163995
12,3169258
12,3179809
12,3168954
12,3178074
12,3182167
12,3163867
12,3176436
12,6535770
12,3172656
12,6535767
12,6534240
12,3176019
12,3164536
12,3165198
12,6534983
12,3174463
12,6534280
12,3182027
12,3164629
12,3179836
12,3179305
12,6534226
12,3178004
12,3163872
12,3179745
12,3181551
12,3179020
12,3175337
12,3168000
12,3176043
12,6534245
12,6534601
12,3165392
12,3168837
12,3171366
12,3166449
12,3168344
12,3173435
12,3164685
12,6534212
12,3166479
12,3172000
12,3174645
12,3164391
12,6535794
12,3175168
12,3181507
12,3168414
12,6535212
12,3180444
12,3183306
12,3168222
12,3166808
12,6535221
12,6534584
12,3166114
12,3171155
12,3182237
12,3173631
12,3172275
12,6534224
12,3178253
12,6535769
12,6534951
12,3169098
12,3167160
12,6534939
12,3179912
12,6535365
12,6535372
12,3164174
12,3177972
12,3180176
12,3164352
12,3165194
12,6535718
12,3181970
12,6535151
12,3171370
12,6535717
12,3163875
12,3170981
12,3164114
12,3167439
12,3174692
12,3174636
12,3163894
12,3179485
12,3170736
12,3181779
12,3173377
12,6535367
12,3165128
12,6534978
12,3168463
12,6534694
12,6535715
12,3166241
12,3167124
12,3177075
12,3181835
12,6535832
12,3166101
12,3173646
12,3166029
12,6457398
12,3173196
12,3182812
12,3174847
12,6535443
12,3183067
12,3181168
12,3181748
12,3175406
12,3165975
12,3176170
12,3175004
12,3175003
12,6534923
12,3164717
12,3179629
12,3166604
12,3182221
12,3172079
12,3181591
12,3180579
12,3178611
12,3181096
12,3176012
12,6534442
12,3182111
12,3165296
12,3176233
12,3170068
12,3178521
12,3165772
12,3164548
12,6534924
12,3166409
12,3182069
12,3176261
12,6535105
12,6535101
12,3174411
12,3182793
12,3165100
12,6535097
12,3179808
12,3178237
12,3174483
12,6534439
12,3172585
12,3177098
12,3174608
12,2659853
12,3169211
12,3182112
12,6534233
12,2661698
12,6534919
12,3179749
12,3164728
12,3166032
12,6535744
12,3168599
12,3176391
12,3182607
12,6534922
12,3179297
12,3183311
12,3174250
12,6534918
12,6535094
12,3181379
12,2659658
12,3177720
12,6534456
12,6534917
12,6534235
12,3164699
12,6535111
12,3166937
12,6534913
12,6535109
12,3175521
12,3182906
12,3181355
12,2661836
12,3175494
12,6534946
12,2660559
12,3177279
12,6534455
12,3177651
12,3170213
12,6534244
12,6535091
12,3181263
12,3179407
12,3174609
12,6534916
12,3172065
12,3174141
12,2661260
12,3166439
12,3181354
12,3164274
12,3182116
12,3175984
12,3171811
12,6535096
12,3164608
12,3164609
12,3170103
12,3179650
12,3179807
12,6534921
12,3165340
12,3174921
12,3173888
12,3164373
12,6535150
12,2659627
12,6535747
12,6534403
12,3180852
12,6535758
12,6534915
12,3174644
12,6534415
12,2658521
12,6535113
12,6534948
12,3182835
12,2661294
12,6534463
12,2659739
12,3171484
12,3179027
12,3169481
12,3172495
12,3165063
12,2659836
12,6534473
12,3172067
12,2658135
12,2661524
12,3181006
12,2659008
12,3178640
12,2659142
12,3172297
12,3172032
12,3182965
12,6535127
12,3174438
12,2659689
12,2659433
12,6534454
12,2658632
12,3170422
12,3164727
12,3174435
12,2659616
12,6534930
12,6534236
12,6534474
12,2661280
12,6534237
12,6535757
12,6534412
12,6535772
12,2660603
12,2661253
12,3178647
12,2661637
12,2659597
12,2661567
12,3171955
12,6535125
12,2661160
12,6535117
12,3164227
12,3175238
12,2661176
12,6534927
12,3174621
12,3167113
12,6535130
12,6534413
12,3169447
12,3168868
12,3174515
12,6534234
12,6534450
12,3173787
12,3176976
12,3168870
12,3175936
12,6534464
12,3179067
12,3176322
12,6534417
12,3164506
12,6534281
12,3182886
12,3179076
12,6534937
12,3166448
12,3173351
12,6534942
12,3179070
12,6534238
12,3178229
12,6535121
12,3180510
12,6535754
12,3174888
12,6535128
12,3181931
12,6534443
12,3166753
12,6535115
12,3174719
12,3170141
12,3182341
12,6535124
12,3172184
12,3180758
12,6535756
12,6534428
12,3178972
12,3181641
12,3164702
12,3180500
12,3173671
12,3166574
12,6534925
12,3171737
12,3178087
12,6535748
12,3173949
12,3171912
12,6535114
12,3177664
12,6534462
12,3174776
12,3181548
12,6535116
12,3172191
12,3166711
12,3177608
12,3182811
12,3176041
12,3175497
12,3174439
12,3178671
12,6534247
12,3170253
12,3172479
12,6534477
12,3177372
12,3166598
12,3180581
12,3173598
12,6535126
12,3174679
12,6534935
12,6534426
12,6534944
12,3183321
12,3182230
12,6535152
12,6535153
12,6534692
12,3165155
12,3182720
12,6534471
12,6534950
12,3182066
12,6535358
12,3172629
12,3180754
12,6535349
12,3178283
12,6534489
12,3177526
12,6535344
12,3164080
12,3182119
12,3181677
12,6535346
12,6534484
12,3181495
12,6535694
12,3175869
12,6534828
12,3177616
12,3174737
12,3182227
12,6534943
12,3173205
12,3164138
12,3180014
12,3182325
12,6535690
12,6534829
12,3174107
12,6535703
12,3182904
12,3183050
12,6535360
12,3170676
12,3179066
12,3183582
12,3178201
12,3173350
12,6535697
12,6535347
12,6534826
12,3172101
12,3183417
12,3164782
12,3179787
12,3165018
12,3164083
12,3168876
12,3178451
12,6534246
12,6535359
12,3174623
12,3180483
12,3174154
12,3176405
12,6535701
12,6534239
12,6535146
12,3174945
12,3171844
12,6535357
12,6534731
12,3169939
12,3178829
12,6535693
12,6535351
12,3180789
12,3175990
12,6534286
12,6535149
12,3173576
12,6535345
12,6535362
12,3179279
12,6535142
12,3172064
12,6534468
12,3171939
12,3170603
12,3169863
12,3182455
12,3164562
12,3181112
12,3183376
12,3173599
12,6534949
12,3181516
12,3177466
12,6535363
12,3169213
12,6535702
12,3181176
12,6534940
12,6535364
12,6535352
12,6534947
12,3171738
12,6535144
12,3172844
12,6534490
12,6534488
12,3177630
12,6535185
12,6534467
12,6534945
12,3178073
12,3178644
12,3181165
12,3180612
12,3175491
12,3180381
12,3165199
12,3173658
12,6535148
12,3170198
12,6295539
12,6295532
12,6295497
12,6295501
12,6295498
12,6295484
12,6295447
12,2658007
12,2658075
12,2657908
12,2659385
12,6295540
12,2661666
12,6295521
12,6295533
12,2661708
12,2661861
12,2660631
12,6295475
12,6295499
12,6292636
12,6295500
12,2661653
12,2658927
12,6295502
12,6295496
12,6295495
12,6291716
12,2660400
12,2660030
12,6295504
12,6640317
12,6295546
12,2659310
12,6292881
12,6295550
12,6295483
12,2660161
12,2660573
12,2658656
12,6293088
12,2657896
12,6295505
12,2658919
12,6295509
12,6295510
12,6295542
12,6295506
12,2660590
12,6295507
12,2658388
12,6295490
12,6293080
12,6295508
12,6295511
12,6295491
12,6292918
12,2657912
12,6295523
12,6291249
12,2659358
12,6295548
12,6293331
12,2660089
12,2660127
12,2658264
12,6291373
12,6295492
12,6292760
12,6291254
12,6293334
12,6291247
12,2657969
12,2659686
12,6292761
12,2658060
12,6291374
12,2660872
12,2660305
12,6291375
12,6293332
12,6293731
12,6292757
12,6292759
12,2658488
12,2660359
12,2660261
12,2660751
12,2660971
12,2661014
12,2660805
12,2657900
12,2661599
12,2661361
12,6294402
12,2660826
12,6295530
12,2661691
12,2661780
12,6294626
12,2660279
12,6293098
12,2659703
12,2659426
12,2660863
12,2658749
12,2658665
12,6295514
12,6293103
12,6293102
12,6295549
12,2661316
12,6294614
12,2658082
12,6295517
12,6293096
12,2658592
12,2658954
12,6294605
12,2658276
12,2660515
12,2660942
12,2658105
12,2660944
12,6293356
12,2659050
12,6293903
12,2659772
12,6295166
12,6294548
12,2658344
12,6295143
12,6292920
12,6295145
12,2658734
12,6295080
12,6294547
12,2657955
12,6295520
12,2659307
12,2659631
12,2658216
12,2660269
12,6295079
12,2658518
12,2658249
12,6294550
12,6295183
12,6295547
12,2660787
12,6295185
12,2660925
12,2660812
12,6295184
12,2660550
12,2660721
12,6295121
12,6295133
12,2659538
12,6295126
12,2658024
12,6295531
12,2660309
12,6295135
12,2658917
12,6293977
12,2658250
12,6292590
12,2659219
12,2660247
12,2658230
12,2658010
12,6295543
12,2659325
12,6292591
12,2661359
12,2659099
12,2661776
12,2660221
12,2660338
12,6292396
12,2658289
12,2658424
12,6291996
12,2661009
12,2658909
12,2660075
12,6292397
12,6292398
12,2660920
12,6294764
12,2661882
12,2658073
12,2660860
12,2658696
12,2658293
12,2658720
12,2658051
12,2660857
12,2660766
12,2658210
12,2659079
12,2659550
12,2658575
12,2661560
12,2660568
12,2660194
12,2661503
12,2661380
12,2660155
12,2659574
12,2657996
12,2658754
12,2659451
12,2659497
12,7302536
12,2659516
12,2660594
12,2658684
12,2661302
12,2659636
12,2660893
12,2660219
12,2658042
12,2659898
12,2657889
12,2660951
12,2659331
12,2659648
12,2658209
12,2660762
12,2659462
12,2661038
12,2660275
12,2659122
12,2660549
12,2660365
12,2658223
12,2660757
12,2658067
12,2658061
12,2660747
12,2658822
12,2657968
12,2658397
12,2658993
12,2661453
12,2661740
12,2659579
12,2658371
12,2658793
12,2660670
12,2658537
12,2660543
12,2661001
12,2660681
12,2660303
12,2660575
12,2660937
12,2660802
12,2661349
12,2658613
12,2658969
12,2936267
12,2935642
12,2935702
12,2660587
12,2934560
12,2920041
12,6291053
12,2947584
12,2863457
12,2953520
12,2661338
12,2659113
12,2661651
12,6291061
12,2945866
12,2938740
12,2836409
12,2894944
12,2875738
12,2859654
12,2661554
12,2817222
12,2660913
12,2804159
12,6291134
12,2820786
12,2929871
12,2938403
12,2659485
12,2843636
12,2824855
12,2921682
12,2658761
12,2659212
12,2660788
12,2820973
12,2937096
12,2823515
12,2816760
12,2659504
12,6295524
12,6295179
12,2899101
12,6295174
12,2867983
12,2958575
12,2811514
12,2660353
12,2658387
12,2924335
12,2930461
12,6295148
12,6295147
12,6295082
12,2830851
12,3206269
12,2658172
12,2845027
12,6295545
12,2896288
12,2938245
12,6295078
12,2657970
12,6295092
12,2918844
12,2923315
12,2837117
12,6295102
12,2930201
12,3206259
12,2865114
12,6295536
12,2918612
12,2904591
12,2805667
12,2813308
12,2911960
12,2921656
12,2820693
12,3205682
12,2847003
12,2831924
12,2959946
12,2660688
12,2953089
12,2658489
12,2816646
12,3205653
12,2916696
12,2903817
12,2850496
12,2660727
12,2931911
12,2857610
12,2948246
12,2659724
12,2924820
12,2827602
12,2869542
12,2843729
12,2908495
12,2871601
12,2857037
12,2850954
12,2947172
12,2923333
12,2658495
12,2659555
12,2826909
12,2867953
12,2958595
12,2657998
12,2661844
12,2857756
12,2869019
12,2934235
12,3209418
12,3205645
12,2659754
12,2866632
12,2827216
12,2660869
12,2826187
12,2948147
12,2919146
12,2831837
12,2841128
12,2879335
12,2658036
12,2844579
12,2807736
12,2940977
12,2871609
12,2658432
12,2661315
12,2661557
12,2855823
12,2820577
12,2815205
12,2885679
12,2895891
12,2660108
12,2658455
12,3205658
12,2847736
12,2817581
12,2832232
12,2922747
12,2853928
12,2905215
12,2660873
12,2659544
12,2821065
12,2853930
12,2884667
12,3205690
12,2930080
12,2832231
12,2924826
12,2872486
12,2948826
12,2840086
12,2661756
12,2907616
12,2871964
12,2841577
12,2950130
12,2896263
12,2901405
12,2881094
12,2658985
12,2660932
12,2896530
12,2856222
12,2919147
12,2873427
12,2818246
12,2808746
12,2906222
12,2661731
12,2803545
12,2929252
12,2858811
12,2865332
12,2847080
12,2908575
12,2924585
12,2867560
12,2936667
12,2815487
12,2832003
12,2864577
12,2812197
12,3272458
12,2891343
12,2943321
12,2911308
12,2902852
12,2809025
12,2848867
12,2854252
12,2896468
12,2925848
12,2834240
12,2857752
12,2865812
12,2943560
12,2853435
12,2957459
12,2863876
12,2933345
12,2881980
12,2933216
12,3272456
12,3206188
12,3272450
12,2883777
12,2929863
12,2948598
12,2837115
12,2814670
12,2911739
12,2930248
12,2919123
12,2841835
12,2895636
12,2931424
12,2859360
12,2836089
12,2935453
12,2874047
12,2933857
12,2879241
12,3206153
12,2907911
12,2861579
12,2866086
12,2853969
12,2845638
12,2809138
12,2944200
12,2850056
12,2856207
12,2818889
12,2867164
12,2868004
12,2953407
12,2937407
12,2940383
12,2809013
12,2923334
12,2890984
12,2928379
12,3206256
12,2808734
12,2887140
12,2868967
12,2860134
12,2952973
12,2819282
12,2865104
12,3206254
12,2866774
12,2957133
12,2907501
12,2822401
12,2856159
12,2872815
12,2861116
12,2809277
12,2872777
12,2837064
12,2831992
12,2805677
12,2872580
12,2803642
12,2938633
12,2922136
12,2924347
12,2808315
12,2868788
12,2946485
12,2866759
12,2882342
12,2856798
12,2907359
12,2809403
12,2827318
12,2824742
12,2929112
12,2905826
12,2812625
12,2869752
12,2831872
12,2861690
12,2958904
12,2903625
12,2922436
12,2929872
12,2929831
12,2896539
12,2815328
12,2844089
12,2805361
12,2812053
12,2895574
12,2848175
12,2932882
12,2849209
12,2842824
12,2866779
12,2904784
12,2817927
12,2874509
12,2934014
12,2854392
12,2921389
12,2959296
12,2890769
12,2934020
12,2913838
12,2958028
12,2899880
12,2831948
12,2947444
12,2878695
12,2832939
12,2859285
12,2906531
12,2939990
12,2872996
12,2820860
12,2924888
12,2921061
12,2812502
12,2945591
12,2837093
12,2866773
12,2936705
12,2834226
12,2873369
12,2898033
12,2858417
12,2946428
12,2929429
12,2937919
12,2953374
12,2876604
12,2824284
12,2828206
12,3274259
12,2882237
12,2885412
12,2870194
12,2861973
12,2815076
12,2949012
12,2949803
12,2955068
12,2890482
12,2869120
12,2880111
12,2890527
12,2814195
12,2909308
12,2928163
12,2814747
12,2921388
12,2927043
12,2953315
12,2857810
12,2913693
12,2879185
12,2825297
12,2832778
12,2885408
12,2866753
12,2875392
12,2824316
12,2905298
12,2853266
12,2819738
12,2925189
12,2853192
12,2867616
12,6930414
12,2926304
12,2907669
12,3336891
12,2866758
12,2867993
12,2866755
12,2951013
12,2896477
12,3336892
12,2857967
12,2948934
12,2867436
12,2873776
12,2866757
12,2929506
12,2951124
12,2847198
12,2866022
12,2819479
12,2927268
12,2871486
12,2865086
12,2806646
12,2827988
12,2812158
12,2959793
12,2916936
12,2929708
12,2928751
12,2916972
